,invoice_date,product,region,retailer,sales_method,state,price_per_unit,total_sales,units_sold,year,month
8786,2021-03-08,Women's Street Footwear,Midwest,Sports Direct,0,Nebraska,30,1425,48,2021,3
8787,2020-07-20,Men's Athletic Footwear,Northeast,Sports Direct,0,New York,26,70,27,2020,7
8788,2020-07-19,Men's Street Footwear,Northeast,Sports Direct,0,New York,20,54,27,2020,7
8789,2020-07-22,Women's Athletic Footwear,Northeast,Sports Direct,0,New York,27,57,21,2020,7
8790,2020-07-21,Women's Street Footwear,Northeast,Sports Direct,0,New York,27,64,24,2020,7
8791,2021-05-01,Men's Apparel,South,Foot Locker,0,Louisiana,28,31,11,2021,5
8792,2021-04-02,Men's Athletic Footwear,South,Foot Locker,0,Louisiana,28,50,18,2021,4
8793,2021-05-01,Men's Athletic Footwear,South,Foot Locker,0,Louisiana,20,42,21,2021,5
8794,2021-04-02,Men's Street Footwear,South,Foot Locker,0,Louisiana,18,36,20,2021,4
8795,2021-05-01,Men's Street Footwear,South,Foot Locker,0,Louisiana,14,31,22,2021,5
8796,2021-05-01,Women's Athletic Footwear,South,Foot Locker,0,Louisiana,26,43,17,2021,5
8797,2021-04-02,Women's Street Footwear,South,Foot Locker,0,Louisiana,28,36,13,2021,4
8798,2021-05-01,Women's Street Footwear,South,Foot Locker,0,Louisiana,21,34,16,2021,5
8799,2021-12-19,Men's Apparel,South,Kohl's,0,Oklahoma,55,54,10,2021,12
8800,2021-11-20,Men's Apparel,South,Kohl's,0,Oklahoma,60,51,9,2021,11
8801,2021-01-16,Men's Apparel,South,Kohl's,0,Oklahoma,28,25,9,2021,1
8802,2021-11-20,Men's Athletic Footwear,South,Kohl's,0,Oklahoma,11,11,10,2021,11
8803,2021-01-16,Men's Athletic Footwear,South,Kohl's,0,Oklahoma,16,17,11,2021,1
8804,2021-12-19,Men's Athletic Footwear,South,Kohl's,0,Oklahoma,47,70,15,2021,12
8805,2021-02-14,Men's Athletic Footwear,South,Kohl's,0,Oklahoma,17,13,8,2021,2
8806,2021-01-16,Men's Street Footwear,South,Kohl's,0,Oklahoma,17,30,18,2021,1
8807,2021-02-14,Men's Street Footwear,South,Kohl's,0,Oklahoma,18,37,20,2021,2
8808,2021-12-19,Men's Street Footwear,South,Kohl's,0,Oklahoma,55,110,20,2021,12
8809,2021-11-20,Men's Street Footwear,South,Kohl's,0,Oklahoma,16,27,17,2021,11
8810,2021-01-16,Women's Apparel,South,Kohl's,0,Oklahoma,17,20,12,2021,1
8811,2021-12-19,Women's Apparel,South,Kohl's,0,Oklahoma,51,65,13,2021,12
8812,2021-11-20,Women's Apparel,South,Kohl's,0,Oklahoma,60,77,13,2021,11
8813,2021-10-21,Women's Apparel,South,Kohl's,0,Oklahoma,22,22,10,2021,10
8814,2021-01-16,Women's Athletic Footwear,South,Kohl's,0,Oklahoma,16,11,7,2021,1
8815,2021-12-19,Women's Athletic Footwear,South,Kohl's,0,Oklahoma,45,51,11,2021,12
8816,2021-11-20,Women's Athletic Footwear,South,Kohl's,0,Oklahoma,37,33,9,2021,11
8817,2021-02-14,Women's Street Footwear,South,Kohl's,0,Oklahoma,11,10,9,2021,2
8818,2021-01-16,Women's Street Footwear,South,Kohl's,0,Oklahoma,12,14,12,2021,1
8819,2021-11-20,Women's Street Footwear,South,Kohl's,0,Oklahoma,19,15,8,2021,11
8820,2021-12-19,Women's Street Footwear,South,Kohl's,0,Oklahoma,44,58,13,2021,12
8821,2021-11-08,Men's Apparel,South,Sports Direct,0,Alabama,40,1000,25,2021,11
8822,2021-05-08,Men's Apparel,South,Sports Direct,0,Alabama,40,1300,33,2021,5
8823,2021-11-08,Men's Apparel,South,Sports Direct,0,Alabama,29,25,9,2021,11
8824,2021-08-23,Men's Apparel,South,Sports Direct,0,Alabama,25,688,28,2021,8
8825,2021-08-17,Men's Apparel,South,Sports Direct,0,Alabama,40,1000,25,2021,8
8826,2021-08-29,Men's Apparel,South,Sports Direct,0,Alabama,50,2000,40,2021,8
8827,2021-04-09,Men's Apparel,South,Sports Direct,0,Alabama,50,2500,50,2021,4
8828,2021-05-08,Men's Apparel,South,Sports Direct,0,Alabama,31,35,11,2021,5
8829,2021-08-23,Men's Apparel,South,Sports Direct,0,Alabama,19,17,9,2021,8
8830,2021-08-29,Men's Apparel,South,Sports Direct,0,Alabama,39,51,13,2021,8
8831,2021-09-28,Men's Apparel,South,Sports Direct,0,Alabama,30,900,30,2021,9
8832,2021-09-22,Men's Apparel,South,Sports Direct,0,Alabama,45,1575,35,2021,9
8833,2021-04-10,Men's Apparel,South,Sports Direct,0,Alabama,50,2125,43,2021,4
8834,2021-10-09,Men's Apparel,South,Sports Direct,0,Alabama,50,2625,53,2021,10
8835,2021-09-16,Men's Apparel,South,Sports Direct,0,Alabama,55,2338,43,2021,9
8836,2021-10-10,Men's Apparel,South,Sports Direct,0,Alabama,60,3000,50,2021,10
8837,2021-08-17,Men's Apparel,South,Sports Direct,0,Alabama,28,25,9,2021,8
8838,2021-04-09,Men's Apparel,South,Sports Direct,0,Alabama,38,63,17,2021,4
8839,2021-10-10,Men's Apparel,South,Sports Direct,0,Alabama,40,62,16,2021,10
8840,2021-09-22,Men's Apparel,South,Sports Direct,0,Alabama,35,41,12,2021,9
8841,2021-04-10,Men's Apparel,South,Sports Direct,0,Alabama,37,55,15,2021,4
8842,2021-09-28,Men's Apparel,South,Sports Direct,0,Alabama,22,23,11,2021,9
8843,2021-09-16,Men's Apparel,South,Sports Direct,0,Alabama,42,59,14,2021,9
8844,2021-10-09,Men's Apparel,South,Sports Direct,0,Alabama,35,63,18,2021,10
8845,2021-01-23,Men's Apparel,South,Sports Direct,0,Mississippi,26,32,12,2021,1
8846,2021-03-20,Men's Apparel,South,Sports Direct,0,Tennessee,29,27,9,2021,3
8847,2021-03-14,Men's Apparel,South,Sports Direct,0,Tennessee,30,37,12,2021,3
8848,2021-01-04,Men's Apparel,South,Sports Direct,0,Tennessee,20,21,11,2021,1
8849,2021-04-13,Men's Apparel,South,Sports Direct,0,Tennessee,30,45,15,2021,4
8850,2021-05-19,Men's Apparel,South,Sports Direct,0,Tennessee,55,2750,50,2021,5
8851,2021-03-26,Men's Apparel,South,Sports Direct,0,Tennessee,27,24,9,2021,3
8852,2021-07-04,Men's Apparel,South,Sports Direct,0,Tennessee,33,44,13,2021,7
8853,2021-01-05,Men's Apparel,South,Sports Direct,0,Tennessee,39,47,12,2021,1
8854,2021-07-05,Men's Apparel,South,Sports Direct,0,Tennessee,28,31,11,2021,7
8855,2021-04-19,Men's Apparel,South,Sports Direct,0,Tennessee,33,60,18,2021,4
8856,2021-04-25,Men's Apparel,South,Sports Direct,0,Tennessee,35,50,14,2021,4
8857,2021-05-13,Men's Apparel,South,Sports Direct,0,Tennessee,43,60,14,2021,5
8858,2021-05-19,Men's Apparel,South,Sports Direct,0,Tennessee,38,61,16,2021,5
8859,2021-08-15,Men's Apparel,South,Sports Direct,0,Texas,26,29,11,2021,8
8860,2021-08-21,Men's Apparel,South,Sports Direct,0,Texas,26,24,9,2021,8
8861,2021-02-09,Men's Apparel,South,Sports Direct,0,Texas,26,28,11,2021,2
8862,2021-08-09,Men's Apparel,South,Sports Direct,0,Texas,38,58,15,2021,8
8863,2021-08-27,Men's Apparel,South,Sports Direct,0,Texas,29,28,10,2021,8
8864,2021-09-14,Men's Apparel,South,Sports Direct,0,Texas,40,60,15,2021,9
8865,2021-10-20,Men's Apparel,South,Sports Direct,0,Texas,47,79,17,2021,10
8866,2021-09-20,Men's Apparel,South,Sports Direct,0,Texas,39,72,18,2021,9
8867,2021-10-14,Men's Apparel,South,Sports Direct,0,Texas,46,75,16,2021,10
8868,2021-08-10,Men's Apparel,South,Sports Direct,0,Texas,30,38,13,2021,8
8869,2021-02-10,Men's Apparel,South,Sports Direct,0,Texas,37,55,15,2021,2
8870,2021-09-26,Men's Apparel,South,Sports Direct,0,Texas,43,68,16,2021,9
8871,2020-04-08,Men's Apparel,South,Sports Direct,0,Texas,35,54,16,2020,4
8872,2020-07-29,Men's Apparel,South,Sports Direct,0,Texas,28,45,16,2020,7
8873,2020-07-23,Men's Apparel,South,Sports Direct,0,Texas,26,46,18,2020,7
8874,2021-08-08,Men's Athletic Footwear,South,Sports Direct,0,Alabama,35,2100,60,2021,8
8875,2021-08-08,Men's Athletic Footwear,South,Sports Direct,0,Alabama,26,50,19,2021,8
8876,2021-08-20,Men's Athletic Footwear,South,Sports Direct,0,Alabama,20,1300,65,2021,8
8877,2021-08-26,Men's Athletic Footwear,South,Sports Direct,0,Alabama,20,1450,73,2021,8
8878,2021-08-14,Men's Athletic Footwear,South,Sports Direct,0,Alabama,40,2500,63,2021,8
8879,2021-01-09,Men's Athletic Footwear,South,Sports Direct,0,Alabama,50,3750,75,2021,1
8880,2021-08-20,Men's Athletic Footwear,South,Sports Direct,0,Alabama,16,32,20,2021,8
8881,2021-08-14,Men's Athletic Footwear,South,Sports Direct,0,Alabama,32,62,19,2021,8
8882,2021-01-09,Men's Athletic Footwear,South,Sports Direct,0,Alabama,35,82,23,2021,1
8883,2021-08-26,Men's Athletic Footwear,South,Sports Direct,0,Alabama,16,35,22,2021,8
8884,2021-01-10,Men's Athletic Footwear,South,Sports Direct,0,Alabama,20,1250,63,2021,1
8885,2021-09-25,Men's Athletic Footwear,South,Sports Direct,0,Alabama,30,1575,53,2021,9
8886,2021-07-09,Men's Athletic Footwear,South,Sports Direct,0,Alabama,50,4125,83,2021,7
8887,2021-09-19,Men's Athletic Footwear,South,Sports Direct,0,Alabama,55,3163,58,2021,9
8888,2021-09-13,Men's Athletic Footwear,South,Sports Direct,0,Alabama,55,4125,75,2021,9
8889,2021-07-10,Men's Athletic Footwear,South,Sports Direct,0,Alabama,60,4650,78,2021,7
8890,2021-01-10,Men's Athletic Footwear,South,Sports Direct,0,Alabama,14,28,20,2021,1
8891,2021-07-10,Men's Athletic Footwear,South,Sports Direct,0,Alabama,40,99,25,2021,7
8892,2021-09-13,Men's Athletic Footwear,South,Sports Direct,0,Alabama,39,91,23,2021,9
8893,2021-09-25,Men's Athletic Footwear,South,Sports Direct,0,Alabama,23,40,17,2021,9
8894,2021-09-19,Men's Athletic Footwear,South,Sports Direct,0,Alabama,36,62,17,2021,9
8895,2021-07-09,Men's Athletic Footwear,South,Sports Direct,0,Alabama,37,98,26,2021,7
8896,2021-02-21,Men's Athletic Footwear,South,Sports Direct,0,Mississippi,17,19,11,2021,2
8897,2021-01-23,Men's Athletic Footwear,South,Sports Direct,0,Mississippi,18,24,14,2021,1
8898,2021-03-17,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,23,50,22,2021,3
8899,2021-03-29,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,17,35,20,2021,3
8900,2021-04-04,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,20,48,24,2021,4
8901,2021-03-23,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,31,60,20,2021,3
8902,2021-10-04,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,32,77,24,2021,10
8903,2021-04-28,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,33,70,21,2021,4
8904,2021-04-05,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,25,45,18,2021,4
8905,2021-10-05,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,21,47,22,2021,10
8906,2021-05-16,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,37,98,26,2021,5
8907,2021-04-16,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,30,79,26,2021,4
8908,2021-04-22,Men's Athletic Footwear,South,Sports Direct,0,Tennessee,44,119,27,2021,4
8909,2021-08-18,Men's Athletic Footwear,South,Sports Direct,0,Texas,23,49,22,2021,8
8910,2021-08-30,Men's Athletic Footwear,South,Sports Direct,0,Texas,21,44,21,2021,8
8911,2021-08-24,Men's Athletic Footwear,South,Sports Direct,0,Texas,31,73,24,2021,8
8912,2021-11-09,Men's Athletic Footwear,South,Sports Direct,0,Texas,40,112,28,2021,11
8913,2021-05-09,Men's Athletic Footwear,South,Sports Direct,0,Texas,22,55,25,2021,5
8914,2021-09-17,Men's Athletic Footwear,South,Sports Direct,0,Texas,34,90,26,2021,9
8915,2021-10-17,Men's Athletic Footwear,South,Sports Direct,0,Texas,39,97,25,2021,10
8916,2021-11-10,Men's Athletic Footwear,South,Sports Direct,0,Texas,27,59,22,2021,11
8917,2021-09-23,Men's Athletic Footwear,South,Sports Direct,0,Texas,43,110,26,2021,9
8918,2021-05-10,Men's Athletic Footwear,South,Sports Direct,0,Texas,29,64,22,2021,5
8919,2021-09-29,Men's Athletic Footwear,South,Sports Direct,0,Texas,38,77,20,2021,9
8920,2020-01-08,Men's Athletic Footwear,South,Sports Direct,0,Texas,30,79,26,2020,1
8921,2020-07-08,Men's Athletic Footwear,South,Sports Direct,0,Texas,29,89,31,2020,7
8922,2020-07-26,Men's Athletic Footwear,South,Sports Direct,0,Texas,23,66,29,2020,7
8923,2021-07-08,Men's Street Footwear,South,Sports Direct,0,Alabama,25,1563,63,2021,7
8924,2021-08-25,Men's Street Footwear,South,Sports Direct,0,Alabama,10,700,70,2021,8
8925,2021-08-19,Men's Street Footwear,South,Sports Direct,0,Alabama,20,1300,65,2021,8
8926,2021-08-13,Men's Street Footwear,South,Sports Direct,0,Alabama,30,1875,63,2021,8
8927,2021-08-31,Men's Street Footwear,South,Sports Direct,0,Alabama,45,3375,75,2021,8
8928,2021-08-25,Men's Street Footwear,South,Sports Direct,0,Alabama,7,16,22,2021,8
8929,2021-07-08,Men's Street Footwear,South,Sports Direct,0,Alabama,16,33,21,2021,7
8930,2021-08-31,Men's Street Footwear,South,Sports Direct,0,Alabama,30,68,23,2021,8
8931,2021-08-13,Men's Street Footwear,South,Sports Direct,0,Alabama,23,45,19,2021,8
8932,2021-09-30,Men's Street Footwear,South,Sports Direct,0,Alabama,20,1250,63,2021,9
8933,2021-09-24,Men's Street Footwear,South,Sports Direct,0,Alabama,30,1575,53,2021,9
8934,2021-12-09,Men's Street Footwear,South,Sports Direct,0,Alabama,40,3000,75,2021,12
8935,2021-06-09,Men's Street Footwear,South,Sports Direct,0,Alabama,45,3713,83,2021,6
8936,2021-09-18,Men's Street Footwear,South,Sports Direct,0,Alabama,55,3438,63,2021,9
8937,2021-06-10,Men's Street Footwear,South,Sports Direct,0,Alabama,60,4650,78,2021,6
8938,2021-09-24,Men's Street Footwear,South,Sports Direct,0,Alabama,20,37,18,2021,9
8939,2021-08-19,Men's Street Footwear,South,Sports Direct,0,Alabama,15,32,22,2021,8
8940,2021-06-09,Men's Street Footwear,South,Sports Direct,0,Alabama,31,79,26,2021,6
8941,2021-12-09,Men's Street Footwear,South,Sports Direct,0,Alabama,27,63,23,2021,12
8942,2021-09-18,Men's Street Footwear,South,Sports Direct,0,Alabama,38,78,21,2021,9
8943,2021-06-10,Men's Street Footwear,South,Sports Direct,0,Alabama,46,110,24,2021,6
8944,2021-09-30,Men's Street Footwear,South,Sports Direct,0,Alabama,14,26,19,2021,9
8945,2021-01-23,Men's Street Footwear,South,Sports Direct,0,Mississippi,17,37,22,2021,1
8946,2021-02-21,Men's Street Footwear,South,Sports Direct,0,Mississippi,17,36,21,2021,2
8947,2021-03-16,Men's Street Footwear,South,Sports Direct,0,Tennessee,18,36,20,2021,3
8948,2021-03-22,Men's Street Footwear,South,Sports Direct,0,Tennessee,20,44,22,2021,3
8949,2021-03-04,Men's Street Footwear,South,Sports Direct,0,Tennessee,12,30,25,2021,3
8950,2021-03-28,Men's Street Footwear,South,Sports Direct,0,Tennessee,13,26,20,2021,3
8951,2021-09-04,Men's Street Footwear,South,Sports Direct,0,Tennessee,28,72,26,2021,9
8952,2021-09-05,Men's Street Footwear,South,Sports Direct,0,Tennessee,24,49,20,2021,9
8953,2021-05-15,Men's Street Footwear,South,Sports Direct,0,Tennessee,39,97,25,2021,5
8954,2021-04-15,Men's Street Footwear,South,Sports Direct,0,Tennessee,29,79,27,2021,4
8955,2021-04-27,Men's Street Footwear,South,Sports Direct,0,Tennessee,40,84,21,2021,4
8956,2021-04-21,Men's Street Footwear,South,Sports Direct,0,Tennessee,29,68,23,2021,4
8957,2021-03-05,Men's Street Footwear,South,Sports Direct,0,Tennessee,28,56,20,2021,3
8958,2021-08-17,Men's Street Footwear,South,Sports Direct,0,Texas,19,44,23,2021,8
8959,2021-10-09,Men's Street Footwear,South,Sports Direct,0,Texas,30,77,26,2021,10
8960,2021-04-09,Men's Street Footwear,South,Sports Direct,0,Texas,13,30,23,2021,4
8961,2021-08-23,Men's Street Footwear,South,Sports Direct,0,Texas,21,43,20,2021,8
8962,2021-08-29,Men's Street Footwear,South,Sports Direct,0,Texas,13,30,23,2021,8
8963,2021-09-16,Men's Street Footwear,South,Sports Direct,0,Texas,34,87,26,2021,9
8964,2021-10-10,Men's Street Footwear,South,Sports Direct,0,Texas,31,70,23,2021,10
8965,2021-09-22,Men's Street Footwear,South,Sports Direct,0,Texas,34,84,25,2021,9
8966,2021-04-10,Men's Street Footwear,South,Sports Direct,0,Texas,30,64,21,2021,4
8967,2021-09-28,Men's Street Footwear,South,Sports Direct,0,Texas,38,88,23,2021,9
8968,2021-10-16,Men's Street Footwear,South,Sports Direct,0,Texas,46,129,28,2021,10
8969,2020-06-08,Men's Street Footwear,South,Sports Direct,0,Texas,23,70,31,2020,6
8970,2020-07-25,Men's Street Footwear,South,Sports Direct,0,Texas,20,51,26,2020,7
8971,2020-07-31,Men's Street Footwear,South,Sports Direct,0,Texas,20,61,31,2020,7
8972,2021-12-08,Women's Apparel,South,Sports Direct,0,Alabama,35,1575,45,2021,12
8973,2021-06-08,Women's Apparel,South,Sports Direct,0,Alabama,35,1663,48,2021,6
8974,2021-12-08,Women's Apparel,South,Sports Direct,0,Alabama,27,39,14,2021,12
8975,2021-06-08,Women's Apparel,South,Sports Direct,0,Alabama,24,36,15,2021,6
8976,2021-08-24,Women's Apparel,South,Sports Direct,0,Alabama,20,1100,55,2021,8
8977,2021-08-18,Women's Apparel,South,Sports Direct,0,Alabama,35,1400,40,2021,8
8978,2021-08-30,Women's Apparel,South,Sports Direct,0,Alabama,45,3375,75,2021,8
8979,2021-05-09,Women's Apparel,South,Sports Direct,0,Alabama,55,4813,88,2021,5
8980,2021-05-09,Women's Apparel,South,Sports Direct,0,Alabama,36,101,28,2021,5
8981,2021-09-29,Women's Apparel,South,Sports Direct,0,Alabama,40,1900,48,2021,9
8982,2021-09-23,Women's Apparel,South,Sports Direct,0,Alabama,40,2300,58,2021,9
8983,2021-05-10,Women's Apparel,South,Sports Direct,0,Alabama,60,3750,63,2021,5
8984,2021-09-17,Women's Apparel,South,Sports Direct,0,Alabama,60,4050,68,2021,9
8985,2021-11-09,Women's Apparel,South,Sports Direct,0,Alabama,60,4800,80,2021,11
8986,2021-11-10,Women's Apparel,South,Sports Direct,0,Alabama,70,5250,75,2021,11
8987,2021-08-18,Women's Apparel,South,Sports Direct,0,Alabama,26,31,12,2021,8
8988,2021-08-30,Women's Apparel,South,Sports Direct,0,Alabama,36,95,26,2021,8
8989,2021-08-24,Women's Apparel,South,Sports Direct,0,Alabama,14,23,17,2021,8
8990,2021-05-10,Women's Apparel,South,Sports Direct,0,Alabama,45,85,19,2021,5
8991,2021-11-09,Women's Apparel,South,Sports Direct,0,Alabama,47,132,28,2021,11
8992,2021-09-17,Women's Apparel,South,Sports Direct,0,Alabama,39,79,20,2021,9
8993,2021-09-29,Women's Apparel,South,Sports Direct,0,Alabama,26,38,15,2021,9
8994,2021-09-23,Women's Apparel,South,Sports Direct,0,Alabama,26,49,19,2021,9
8995,2021-11-10,Women's Apparel,South,Sports Direct,0,Alabama,56,126,23,2021,11
8996,2021-01-23,Women's Apparel,South,Sports Direct,0,Mississippi,18,28,16,2021,1
8997,2021-03-15,Women's Apparel,South,Sports Direct,0,Tennessee,24,41,17,2021,3
8998,2021-03-21,Women's Apparel,South,Sports Direct,0,Tennessee,28,40,14,2021,3
8999,2021-08-04,Women's Apparel,South,Sports Direct,0,Tennessee,31,84,27,2021,8
9000,2021-04-14,Women's Apparel,South,Sports Direct,0,Tennessee,37,113,31,2021,4
9001,2021-05-20,Women's Apparel,South,Sports Direct,0,Tennessee,65,4875,75,2021,5
9002,2021-02-04,Women's Apparel,South,Sports Direct,0,Tennessee,18,35,20,2021,2
9003,2021-03-27,Women's Apparel,South,Sports Direct,0,Tennessee,25,36,15,2021,3
9004,2021-02-05,Women's Apparel,South,Sports Direct,0,Tennessee,30,66,22,2021,2
9005,2021-04-20,Women's Apparel,South,Sports Direct,0,Tennessee,38,103,27,2021,4
9006,2021-05-20,Women's Apparel,South,Sports Direct,0,Tennessee,49,110,23,2021,5
9007,2021-05-14,Women's Apparel,South,Sports Direct,0,Tennessee,43,87,20,2021,5
9008,2021-08-05,Women's Apparel,South,Sports Direct,0,Tennessee,29,52,18,2021,8
9009,2021-04-26,Women's Apparel,South,Sports Direct,0,Tennessee,40,93,23,2021,4
9010,2021-08-16,Women's Apparel,South,Sports Direct,0,Texas,24,39,16,2021,8
9011,2021-08-22,Women's Apparel,South,Sports Direct,0,Texas,26,40,16,2021,8
9012,2021-09-09,Women's Apparel,South,Sports Direct,0,Texas,34,90,26,2021,9
9013,2021-08-28,Women's Apparel,South,Sports Direct,0,Texas,27,41,15,2021,8
9014,2021-09-15,Women's Apparel,South,Sports Direct,0,Texas,42,118,28,2021,9
9015,2021-03-09,Women's Apparel,South,Sports Direct,0,Texas,22,46,21,2021,3
9016,2021-09-21,Women's Apparel,South,Sports Direct,0,Texas,47,128,27,2021,9
9017,2021-09-10,Women's Apparel,South,Sports Direct,0,Texas,39,74,19,2021,9
9018,2021-03-10,Women's Apparel,South,Sports Direct,0,Texas,33,78,24,2021,3
9019,2021-09-27,Women's Apparel,South,Sports Direct,0,Texas,43,103,24,2021,9
9020,2021-10-21,Women's Apparel,South,Sports Direct,0,Texas,54,138,26,2021,10
9021,2021-10-15,Women's Apparel,South,Sports Direct,0,Texas,51,120,24,2021,10
9022,2020-07-30,Women's Apparel,South,Sports Direct,0,Texas,26,60,23,2020,7
9023,2020-05-08,Women's Apparel,South,Sports Direct,0,Texas,29,66,23,2020,5
9024,2020-07-24,Women's Apparel,South,Sports Direct,0,Texas,25,56,22,2020,7
9025,2021-10-08,Women's Athletic Footwear,South,Sports Direct,0,Alabama,35,1313,38,2021,10
9026,2021-10-08,Women's Athletic Footwear,South,Sports Direct,0,Alabama,24,27,11,2021,10
9027,2021-08-22,Women's Athletic Footwear,South,Sports Direct,0,Alabama,20,750,38,2021,8
9028,2021-08-16,Women's Athletic Footwear,South,Sports Direct,0,Alabama,35,1225,35,2021,8
9029,2021-08-28,Women's Athletic Footwear,South,Sports Direct,0,Alabama,35,1750,50,2021,8
9030,2021-03-09,Women's Athletic Footwear,South,Sports Direct,0,Alabama,45,2700,60,2021,3
9031,2021-08-22,Women's Athletic Footwear,South,Sports Direct,0,Alabama,15,17,12,2021,8
9032,2021-03-09,Women's Athletic Footwear,South,Sports Direct,0,Alabama,31,65,21,2021,3
9033,2021-09-27,Women's Athletic Footwear,South,Sports Direct,0,Alabama,35,1138,33,2021,9
9034,2021-09-09,Women's Athletic Footwear,South,Sports Direct,0,Alabama,45,2588,58,2021,9
